id,Year ,INCOME,LGDP,FPS : Fixed Phone Subscriptions,MPS: Mobile Phone Subscriptions,BBS: Broadband Subscription,IU: Internet use ,DDI,GFCF: Gross Fixed Capital Formation ,TO: Trade Openness  (expbs+Impbs),Labor (Hlabor+Flabor),LCPI: Consumers Price Index ,LPOP: Poplulation ,consum: Government Consuption ,RD
3,2006,1,10.8909343899716,0.7780042515,0.6897378451,0.07254401169,0.4517243086,0.76771,0.283515417649134,0.9748395474786,1.32030002593994,4.51897820520613,15.5087880224655,0.332287477094202,0.02403
3,2007,1,10.8955510318043,0.7880042515,0.6997378451,0.08254401169,0.4617243086,0.82199,0.293515417649134,1.00432581689928,1.31587001800537,4.53576910436931,15.5132226830087,0.360667508169168,0.0251541
3,2008,1,10.8845422354797,0.7980042515,0.7097378451,0.09254401169,0.4717243086,0.87627,0.303515417649134,1.03499698053947,1.30326000213623,4.56936119827952,15.5190981589113,0.36760980329934,0.0277346
3,2009,1,10.8288813750565,0.8080042515,0.7197378451,0.10254401169,0.4817243086,0.93055,0.313515417649134,0.96476231394119,1.28927001953125,4.58232391713692,15.5244489495321,0.419424059218607,0.0305514
3,2010,1,10.8429764376076,0.8180042515,0.7297378451,0.11254401169,0.4917243086,0.98483,0.323515417649134,0.984243148125588,1.27138999938965,4.60517018598809,15.5288909210772,0.422686056002143,0.0291707
3,2011,1,10.8521382763488,0.8280042515,0.7397378451,0.12254401169,0.5017243086,1.03911,0.333515417649134,1.03272912125116,1.26227996826172,4.63238334869228,15.5330082996291,0.423863047125002,0.0294465
3,2012,1,10.8506379905996,0.8380042515,0.7497378451,0.13254401169,0.5117243086,1.09339,0.343515417649134,1.05457741887088,1.24733001708984,4.65607951237421,15.5367710220553,0.43523694932766,0.0298125
3,2013,1,10.8557590995831,0.8480042515,0.7597378451,0.14254401169,0.5217243086,1.14767,0.353515417649134,1.06068587661296,1.22938999176025,4.66393926126589,15.5409400356628,0.414137695541439,0.0297048
3,2014,1,10.8667527816601,0.8580042515,0.7697378451,0.15254401169,0.5317243086,1.20195,0.363515417649134,1.0649804247008,1.22625,4.6695636202686,15.5460105684929,0.409107774305507,0.0291409
3,2015,1,10.8828442788516,0.8680042515,0.7797378451,0.16254401169,0.5417243086,1.25623,0.373515417649134,1.08477319568822,1.22749996185303,4.67407377574649,15.5530748069898,0.404442008479026,0.0305497
3,2016,1,10.9069842399687,0.8780042515,0.7897378451,0.17254401169,0.5517243086,1.31051,0.383515417649134,1.07590113826438,1.23394996643066,4.67657065594508,15.5608787334312,0.383836154110677,0.0309283
3,2017,1,10.9283773186221,0.8880042515,0.7997378451,0.18254401169,0.5617243086,1.36479,0.393515417649134,1.09749278689868,1.23535995483398,4.68797668091548,15.5673122424685,0.370221526730792,0.0305015
3,2018,1,10.9431189760547,0.8980042515,0.8097378451,0.19254401169,0.5717243086,1.41907,0.403515417649134,1.13262457506423,1.2374100112915,4.69607985600911,15.5722706317273,0.367991843296737,0.0303292
3,2019,1,10.9604638217046,0.9080042515,0.8197378451,0.20254401169,0.5817243086,1.47335,0.413515417649134,1.15454734505003,1.24846000671387,4.70363257798803,15.5758519408862,0.359445190762094,0.0303292
3,2020,1,10.9367105734443,0.9180042515,0.8297378451,0.21254401169,0.5917243086,1.52763,0.423515417649134,1.13277973251492,1.24144996643066,4.70783087254462,15.578768352661,0.359445190762094,0.0303292
4,2000,1,10.5422944677435,0.5491199421,0.7187081844,0.00674639752,0.3724846174,0.21327,0.238643526186951,0.748948271060231,1.22395999908447,4.4553292843825,15.4595834930185,0.339067149411472,0.0324138
4,2001,1,10.5657829885854,0.5591199421,0.7287081844,0.02576686715,0.4310536335,0.34392,0.248643526186951,0.736278653568736,1.22756999969482,4.48078688040562,15.4618603664373,0.332563542329286,0.0319372
4,2002,1,10.5802865872904,0.5691199421,0.7387081844,0.05246130811,0.6243,0.64826,0.258643526186951,0.739987835737259,1.22913997650147,4.49637692297665,15.4642841769397,0.34319060382797,0.0325308
4,2003,1,10.5977417415257,0.5791199421,0.7487081844,0.09395279556,0.6922,0.83916,0.268643526186951,0.731846199642768,1.22350997924805,4.50511305546701,15.4666687493403,0.348957818502923,0.0329822
4,2004,1,10.6339829028868,0.5891199421,0.7587081844,0.1526085571,0.7239,1.02562,0.278643526186951,0.75479157810114,1.2136799621582,4.50698251253357,15.4695722529555,0.345941621839529,0.0330907
4,2005,1,10.6579795584963,0.5991199421,0.7687081844,0.2232774861,0.7448,1.2259,0.288643526186951,0.781371480010815,1.21724998474121,4.51320187663183,15.4729947388984,0.346845834826064,0.033237
4,2006,1,10.6936260199662,0.6091199421,0.7787081844,0.2707726077,0.7966,1.41124,0.298643526186951,0.819379811936052,1.22298999786377,4.52874705981217,15.4768325102615,0.342793686414455,0.0333215
4,2007,1,10.7410086538028,0.6191199421,0.7887081844,0.3052245496,0.8078,1.52064,0.308643526186951,0.83689687550021,1.22707996368408,4.55354372213458,15.4810868085825,0.326403737598358,0.0333704
4,2008,1,10.7441625388422,0.6291199421,0.7987081844,0.3041668413,0.8367,1.57263,0.318643526186951,0.857637886686272,1.23194995880127,4.59339840307227,15.4857423014275,0.333703961084086,0.0353697
4,2009,1,10.6551889271594,0.6391199421,0.8087081844,0.293059382,0.8249,1.55515,0.328643526186951,0.779447066296204,1.21178001403809,4.59339839389866,15.4905247653624,0.382234644863464,0.0373402
4,2010,1,10.6819765800536,0.6491199421,0.8187081844,0.2906193356,0.8689,1.62168,0.338643526186951,0.81278178506519,1.20134998321533,4.60517018598809,15.495099710717,0.383830384335319,0.0370532
4,2011,1,10.7024985202933,0.6591199421,0.8287081844,0.297957083,0.8870999491,1.67966,0.348643526186951,0.827641738804777,1.20038997650146,4.63876749763214,15.499735297792,0.378832109415247,0.0361806
4,2012,1,10.6836663919322,0.6691199421,0.8387081844,0.3042788521,0.8987999797,1.72784,0.358643526186951,0.836720600202222,1.19694999694824,4.66646375306623,15.5044933926588,0.388973174092331,0.0339832
4,2013,1,10.6700012921888,0.6791199421,0.8487081844,0.3162724201,0.915144,1.79389,0.368643526186951,0.838814100700176,1.1846199798584,4.68113841318501,15.5091006303867,0.400898586048424,0.0327137
4,2014,1,10.6622099344053,0.6891199421,0.8587081844,0.3219863878,0.8653039275,1.76907,0.378643526186951,0.833452185707675,1.18049999237061,4.6914965441614,15.5132362324619,0.405525454694848,0.0314751
4,2015,1,10.6643379627427,0.6991199421,0.8687081844,0.3156100156,0.8642213333,1.77446,0.388643526186951,0.832707398137389,1.1803800201416,4.68941509104098,15.5165300713201,0.404243442060695,0.0287196
4,2016,1,10.6891903664218,0.7091199421,0.8787081844,0.311402214,0.8770364996,1.8008,0.398643526186951,0.836742334155172,1.17388000488281,4.69297558994415,15.519404285337,0.395843102639782,0.0272442
4,2017,1,10.7182687753592,0.7191199421,0.8887081844,0.3102676267,0.8746892907,1.81624,0.408643526186951,0.874133277896954,1.17926998138428,4.70048745557277,15.521750990654,0.378973137546895,0.0273349
4,2018,1,10.7282971300037,0.7291199421,0.8987081844,0.3145271337,0.8888996,1.8628,0.418643526186951,0.893315795320325,1.19037002563477,4.71126735297403,15.5230774010619,0.373760001370638,0.0275572
4,2019,1,10.7393288434026,0.7391199421,0.9087081844,0.3248281502,0.8960738511,1.91446,0.428643526186951,0.917454579813868,1.18997001647949,4.72145620913652,15.5241793179668,0.370857862348448,0.0275572
4,2020,1,10.7094915588536,0.7491199421,0.9187081844,0.3331696964,0.9217,1.98329,0.438643526186951,0.890698885936365,1.18219001770019,4.72435754175419,15.525615729939,0,0.0275572
5,2000,1,11.2119967946238,0.7329098776,0.6493104962,0.00789724068,0.471,0.55774,0.268909825143006,0.971351609970193,1.35416000366211,4.51906175761921,15.7874016879132,0.184795644561644,0.0232344
5,2001,1,11.2213043839977,0.7498755079,0.6593104962,0.01950086424,0.551,0.70725,0.272692439372456,0.951309572793268,1.3621199798584,4.52890337295744,15.7937294002934,0.174858237204281,0.0232344
5,2002,1,11.2136846263979,0.7461615924,0.6693104962,0.06304656945,0.614,0.87688,0.256679926203618,0.906590050823664,1.36006000518799,4.53530992219112,15.8012940917518,0.194320266922371,0.0232344
5,2003,1,11.2057968568711,0.7324145657,0.6793104962,0.1078474522,0.651,1.00431,0.253320986911415,0.891278569115947,1.36255001068115,4.54167236814629,15.8087132877855,0.182966003992254,0.0232344
5,2004,1,11.2267471598417,0.7173182216,0.6893104962,0.1675916271,0.678,1.15095,0.237272690896702,0.939405486651636,1.3506799697876,4.54966939383702,15.8155875473879,0.181026122154065,0.0267269
5,2005,1,11.2487598643549,0.6971523319,0.6993104962,0.2259724623,0.701,1.28251,0.263673753240897,1.00460725120111,1.34438999176025,4.56132079391593,15.8219935627903,0.177313842671291,0.0267269
5,2006,1,11.2818492862834,0.6733402092,0.7093104962,0.2748988396,0.757,1.42639,0.27134727328671,1.04607003441163,1.35156997680664,4.57186015208268,15.8282691475238,0.168119452596918,0.0267269
5,2007,1,11.3120919565628,0.6537343462,0.7193104962,0.315854277,0.772,1.51117,0.260120157834721,1.11554559290078,1.35699996948242,4.57915697145766,15.837206057302,0.162621178880321,0.0267269
5,2008,1,11.3265680810513,0.633345844,0.7293104962,0.3353478981,0.792,1.55347,0.266648063247167,1.15136745089671,1.36751998901367,4.60312777405076,15.8499122380406,0.157537458101817,0.0271472
5,2009,1,11.2930576132203,0.6652680655,0.7393104962,0.3553584712,0.813,1.67465,0.275715652102013,1.07725299706923,1.36817005157471,4.59831137443305,15.8624070843533,0.167939573357879,0.0271472
5,2010,1,11.3148003818328,0.6285026589,0.7493104962,0.3731128521,0.839,1.69614,0.251238153105062,1.17883494073748,1.34333000183105,4.60517018598809,15.8728226649299,0.165867457019204,0.0271472
5,2011,1,11.32270397407,0.6195491282,0.7593104962,0.3893184665,0.8519302818,1.73972,0.27720709053624,1.23094341634787,1.35206001281738,4.60748100606212,15.8839414543562,0.1649245025072,0.0271472
5,2012,1,11.3241842350104,0.5896570834,0.7693104962,0.4011446287,0.852,1.72806,0.256372291816051,1.24070182759985,1.35315998077392,4.60053139316535,15.8945596476449,0.163844402850357,0.0318623
5,2013,1,11.3307381795802,0.5664558031,0.7793104962,0.4239913339,0.8634,1.76359,0.243372276643853,1.30891636798867,1.3532600402832,4.59835579671957,15.906058445223,0.166389153858586,0.0318623
5,2014,1,11.3427110340899,0.5331097896,0.7893104962,0.4309024053,0.874,1.74833,0.253908034111669,1.16290754920505,1.36035999298096,4.59822376261594,15.9182594849573,0.165472062775245,0.0318623
5,2015,1,11.3477694398134,0.498989065,0.7993104962,0.4460242685,0.874790556,1.73856,0.246889806668568,1.13122254468133,1.36498001098633,4.58671874627529,15.9296428564821,0.168739685808805,0.033716
5,2016,1,11.357094661874,0.4501888265,0.8093104962,0.4505910977,0.8913468774,1.70246,0.247542796478012,1.1972816641498,1.37323997497559,4.58236308750822,15.9405631682208,0.170519338244866,0.033716
5,2017,1,11.3634870277558,0.4209370274,0.8193104962,0.4631990051,0.8968614767,1.69979,0.251228598771829,1.19270037208402,1.3705899810791,4.58768676992878,15.9498947271082,0.169856421713259,0.0336798
5,2018,1,11.3848724180316,0.3907376257,0.8293104962,0.4555542119,0.918,1.66942,0.248130182040936,1.19976635141108,1.37123996734619,4.59700656009347,15.95726106686,0.164855286635039,0.0336798
5,2019,1,11.3897764649613,0.3691099144,0.8393104962,0.4682049942,0.9314608695,1.68726,0.252878239192666,1.19215536452275,1.36610000610352,4.60062885345973,15.9643942035444,0.16593463768702,0.0336798
5,2020,1,11.3584364477706,0.3548735,0.8493104962,0.4654435514,0.942,1.67865,0.283568832159015,1.15889399716918,1.35888004302978,4.59334363122107,15.9715150291369,0,0.0336798
6,2000,1,10.4484269027641,0.6169466321,0.5921557459,0.00325549298,0.302163466,0.14676,0.244868640029586,0.615260610026125,1.15551002502441,4.45083892888797,18.2248058502273,0.313132203936295,0.0240982
6,2001,1,10.4634195321206,0.6424494056,0.689052462,0.02578145904,0.3165093942,0.30867,0.229604518213704,0.620628388890423,1.15543003082275,4.47048327832729,18.2264881038407,0.307393649829232,0.0240437
6,2002,1,10.4597565483066,0.6582439406,0.7251844181,0.0393082137,0.4882,0.5832,0.207763907338999,0.609348898149327,1.1508699798584,4.48459134593215,18.2281693870348,0.311779156733936,0.0243622
6,2003,1,10.4521771252463,0.6645029957,0.7939777279,0.05476975994,0.559,0.75022,0.20436793770941,0.618493197140493,1.15148998260498,4.49488050814292,18.2287230200706,0.315756227476408,0.0247461
6,2004,1,10.4640765983772,0.667830432,0.8735466029,0.08573548443,0.6473,0.97388,0.198390732457614,0.662261991054223,1.14222995758057,4.5114006304716,18.2285059227941,0.303906705797076,0.0243519
6,2005,1,10.4719348127342,0.6714357793,0.9714257025,0.1321867362,0.6871,1.18654,0.194851222080924,0.709187129366213,1.17302001953125,4.52675130025552,18.2279381401758,0.304945571185722,0.0244193
6,2006,1,10.5105169598428,0.6677122091,1.051303054,0.1838319724,0.7216,1.38286,0.205707146091536,0.774497291495464,1.18347999572754,4.54240246192136,18.2268101651993,0.291920187163533,0.0247232
6,2007,1,10.5411843307214,0.6533146862,1.183999684,0.243010917,0.7516,1.60669,0.213799283871097,0.798744173951312,1.1870100402832,4.56512573954112,18.2254729794733,0.280020803744674,0.0246048
6,2008,1,10.5526387748009,0.6204839745,1.301697232,0.2801446411,0.78,1.7442,0.214461867119054,0.815248047312182,1.18868999481201,4.59107007326738,18.2235715510264,0.282725241410726,0.0261513
6,2009,1,10.4965489727042,0.6637827675,1.297899266,0.3085860573,0.79,1.87943,0.185564637143102,0.712287128996251,1.1914400100708,4.59419256949673,18.2210377169247,0.310460680451235,0.0274266
6,2010,1,10.5390298156341,0.6544842527,1.093693912,0.323678342,0.82,1.81089,0.200657853688972,0.798686242395882,1.1908699798584,4.60517018598809,18.2195057324554,0.313667134612385,0.0273024
6,2011,1,10.5960681153369,0.6357009243,1.124225954,0.337108193,0.8126999954,1.8228,0.216352336684536,0.852061212670221,1.20506999969482,4.62570954697443,18.2009685861678,0.288749832934852,0.0280555
6,2012,1,10.5983670806171,0.6187276026,1.141126357,0.3452611171,0.8234999847,1.83863,0.197159883583275,0.865140548790483,1.20456996917725,4.64559541513609,18.2028458641735,0.284938677234993,0.0288166
6,2013,1,10.6000044450339,0.599943083,1.232334833,0.352844895,0.8417,1.90393,0.200537464207587,0.850788766962491,1.20994003295898,4.66053053866694,18.2055748663203,0.285460010315329,0.0283599
6,2014,1,10.6176905388185,0.5772962772,1.221971002,0.3630777257,0.8619,1.91054,0.203702906645078,0.846200933924979,1.21097995758057,4.66955765089596,18.209743639912,0.280521822895851,0.0287784
6,2015,1,10.6238426293743,0.5544863133,1.178176431,0.3754542249,0.8758979935,1.89426,0.19742943248584,0.862462246132087,1.20598999023437,4.67468867006898,18.2184006663515,0.279881897309479,0.0293003
6,2016,1,10.6378254334764,0.551136675,1.258854564,0.3876437445,0.8416520664,1.92487,0.199674295156855,0.847696459674487,1.22263999938965,4.67959410497326,18.2264728517372,0.27902920178388,0.0294099
6,2017,1,10.6605376087084,0.5371504308,1.327148699,0.4020437775,0.843941537,1.97985,0.20962273044479,0.872372029530235,1.22650997161865,4.69457627523829,18.2302100973362,0.280766170006979,0.0306792
6,2018,1,10.6683340378899,0.5112817752,1.293242137,0.4108544014,0.8703711209,1.97169,0.219046516185352,0.88434406418319,1.227799949646,4.71174964180836,18.2332153643561,0.278984280819274,0.0313267
6,2019,1,10.6765786056388,0.48373359,1.283570318,0.4213680812,0.8813451691,1.96141,0.221411317604042,0.875996660284739,1.24048999786377,4.72610281062992,18.2354705630982,0.283279254898009,0.0313267
6,2020,1,10.6289884988599,0.457128169,1.281868547,0.4322463486,0.8981294133,1.96489,0.211490218437088,0.811085474349381,1.23378002166748,4.73115691599473,18.2362874946847,0.283279254898009,0.0313267
7,2000,1,11.1189601305979,0.5336306196,0.7165452385,0.00517783946,0.52,0.35762,0.218389645474672,0.746516082248655,1.34071002960205,4.40585591339521,15.3175786040135,0.320010907042672,0.0313267
7,2001,1,11.1344352592558,0.5168651458,0.7943587924,0.01957509653,0.64,0.55132,0.20617193822692,0.732794606681813,1.33975997924805,4.43545546276758,15.3226390731191,0.326524350095186,0.0156259
7,2002,1,11.14340130759,0.5096588906,0.8336964716,0.04516193179,0.7284,0.72362,0.204789670383453,0.676104049516151,1.34350002288818,4.44824063585537,15.3280319811696,0.376212183525451,0.016297
7,2003,1,11.1465958722723,0.4892912768,0.8885634163,0.08725355604,0.7813,0.88095,0.195848587107588,0.665528239333878,1.31791004180908,4.47281446611938,15.3338973080894,0.37373330930581,0.0167958
7,2004,1,11.1796131420075,0.4741904139,0.9840233621,0.1460710615,0.7769,1.04046,0.216952137384886,0.690087604177183,1.31595001220703,4.47734915388596,15.3398066174863,0.353559690861572,0.0154416
7,2005,1,11.1987178861106,0.455194799,1.026355658,0.2140049875,0.8199,1.2375,0.226256754441109,0.708135781791539,1.31012001037598,4.49255430421812,15.3466173471282,0.332616745737535,0.0148239
7,2006,1,11.2143788098104,0.4397730877,1.041926439,0.2663251868,0.8255,1.34579,0.241816942251492,0.723558498175125,1.31512996673584,4.51558064942964,15.3546712745198,0.322097876792896,0.0145532
7,2007,1,11.233534806278,0.4212749836,1.067433967,0.3087817058,0.8693,1.47837,0.273812183188216,0.731842294163026,1.32907997131348,4.52268127097921,15.3650186196726,0.32138697874582,0.0156457
7,2008,1,11.2258236169267,0.3981369598,1.09226289,0.3306274823,0.9057,1.54984,0.261615057401164,0.748893594007112,1.34926998138428,4.55953313078287,15.3774819498261,0.308514473992075,0.0155448
7,2009,1,11.195791271426,0.3668901527,1.109327246,0.3456149852,0.9208,1.56489,0.247383034909476,0.670547968050811,1.32942001342773,4.58126904365149,15.3900932227199,0.355763541077735,0.0172472
